NUMBER,WHO_ID,DATASET,PROP_ID,WHO_REGION,COUNTRY_TERRITORY_AREA,COUNTRY_CODE,ISO_3166_1_NUMERIC,ADMIN_LEVEL,AREA_COVERED,PROV_CATEGORY,PROV_SUBCATEGORY,PROV_MEASURE,WHO_CODE,WHO_CATEGORY,WHO_SUBCATEGORY,WHO_MEASURE,TARGETED,VALUE_USD,PERCENT_INTEREST,COMMENTS,NON_COMPLIANCE,RESPONSE_TYPE,SOURCE,SOURCE_TYPE,LINK,SOURCE_ALT,DATE_START,DATE_END,DATE_ENTRY,Sys_BatchID
18753,GPHIN05497,GPHIN,5497,AFRO,Nigeria,NGA,566,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"On 7 April, the state authorities of Yobe and Jigawa announced a lockdown extension of 21 and 14 days, respectively, in order to contain the spread of the coronavirus (COVID-19) outbreak in the country. As such, movement in and out the states will remain restricted for the duration of the lockdown while all non-essential businesses and offices will be closed.",,,,Media,https://www.garda.com/crisis24/news-alerts/330386/nigeria-authorities-extend-lockdown-measures-in-two-states-april-7-update-6,,2020-04-08,,2020-04-08,9261
6033,ACAPS_6033,ACAPS,2105,AFRO,Nigeria,NGA,566,national,,Public health measures,,Isolation and quarantine policies,3.1.3,Surveillance and response measures,Detecting and isolating cases,Isolation,Yes,,,All travelers returning from these countries prior to the restriction will be supervised in self-isolation,Not applicable,Introduction / extension of measures,AA,Media,https://www.aa.com.tr/en/africa/nigeria-ramps-up-response-efforts-to-smash-coronavirus/1771922,,2020-03-18,,2020-03-24,9261
20673,GPHIN06565,GPHIN,6565,AFRO,Nigeria,NGA,566,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"Nigeria’s president has asked the country’s chief judge to free prison inmates who have been awaiting trial for six years or more to ease overcrowding as the virus spreads.  The President said inmates with no confirmed criminal cases against them, elderly prisoners and those who were terminally ill could be discharged, adding physical distancing and self-isolation in such conditions are practically impossible.",,,,Media,https://www.theguardian.com/world/live/2020/apr/21/coronavirus-live-news-donald-trump-downplays-oil-price-crash-as-short-term-latest-updates,,2020-04-21,,2020-04-21,9261
17757,GPHIN05023,GPHIN,5023,AFRO,Nigeria,NGA,566,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"Nigerian authorities announced a lockdown on Bauchi state to prevent further spread of coronavirus disease (COVID-19). All movement in the state will be restricted for 14 days from 2 April. Additionally, the state's land borders will be closed during the lockdown period.",,,,Media,https://www.garda.com/crisis24/news-alerts/328246/nigeria-government-to-lock-down-bauchi-state-from-april-2-due-to-covid-19-update-5,,2020-04-02,,2020-04-02,9261
19764,GPHIN06007,GPHIN,6007,AFRO,Nigeria,NGA,566,national,,,,CLOSING PUBLIC PLACES,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,,,,"Local authorities announced the implementation of a week-long lockdown in Kano state starting from 16 April. Ssocial, and religious activities will be banned for the duration of the lockdown.",,,,Media,https://www.garda.com/crisis24/news-alerts/332546/nigeria-authorities-implement-week-long-lockdown-in-kano-state-as-of-april-16-update-10,,2020-04-15,,2020-04-15,9261
14191,GPHIN02312,GPHIN,2312,AFRO,Nigeria,NGA,566,national,,,,AIRPORT SCREENING: ENTRY,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"The Government of Nigeria has partnered with different stakeholders in the airport industry to extend the preventive measures against the coronavirus (Covid-19) outbreak at the country’s airports. According to the head of Nigerian Civil Aviation Authority (NCAA), the new measures will ensure that incoming travellers are screened properly while ensuring ‘minimal disruption’. He also asked airlines, airport operators, security agencies and other stakeholders to initiate necessary precautionary measures to safeguard their staff. Passengers are advised to remain alert and calm during travel and to adopt necessary precautions to protect themselves.
In addition, the Nigeria Centre for Disease Control (NCDC) has announced the fourth public health advisory to avoid the spread of the coronavirus. The advisory stated that the Port Health Services of the Federal Ministry of Health increased screening measures at all points of entry. Along with the automated temperature screening, travellers who are entering the country will also have to fill out a contact form and will be asked questions regarding any symptoms and travel history.",,,,Media,https://www.airport-technology.com/news/coronavirus-nigeria-preventive-measures/,,2020-03-02,,2020-03-02,9261
13905,GPHIN02084,GPHIN,2084,AFRO,Nigeria,NGA,566,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"On 27 February, The Nigerian government has announced a coronavirus disease (COVID-19) case in Lagos State, Nigeria.  The case is an Italian citizen who works in Nigeria and returned from Milan, Italy to Lagos, Nigeria, on the 25 February.The multi-sectoral Coronavirus Preparedness Group led by the Nigeria Centre for Disease Control (NCDC) has immediately activated its national Emergency Operations Centre and will work closely with Lagos State Health authorities to respond to this case and implement firm control measures.",,,,Media,https://dailypost.ng/2020/02/28/coronavirus-in-nigeria-federal-govt-confirms-full-statement/,,2020-02-27,,2020-02-27,9261
25728,OxCGRT3690,OxCGRT,OXCGRT012655,AFRO,Nigeria,NGA,566,national,,,,C2 - workplace closing - 1,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,0,,,"The Nigerian Government Monday asked all its non-essential workers on Grade Level 12 and below to work from home until further notice as authorities fight to curtail the spread of coronavirus in the country. As a further step to check the spread of COVID-19, all non-essential public servants on grade level 12 and below are to stay and work from home with effect from Tuesday, March 24 until further notice,” Folasade Yemi-Esan, Head of the Civil Service of the Federation, said in a statement.“All other categories of officers, who will be at work, are strongly advised to follow the measures being put in place by the government to curtail the spread of the pandemic, “ she said. Since this applies only to federal workplaces, I rate it as 1T. A shutdown of offices or businesses has not been ordered or recommended. https://web.archive.org/web/20200412232434/https://guardian.ng/news/federal-civil-servant-to-work-from-home-as-nigeria-battles-coronavirus/",Recommended,,,,,,2020-03-24,,,9261
6064,ACAPS_6064,ACAPS,8910,AFRO,Nigeria,NGA,566,other,Abuja,Lockdown,,Partial lockdown,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,No,,,"Nigeria has approved a phased and gradual easing of lockdown measures in FCT, Lagos and Ogun States effective from Saturday, 2nd May, 2020 at 9am.",Not applicable,Phase-out measure,Nairametrics - President speech transcript,Media,https://nairametrics.com/2020/04/27/fill-speech-of-president-buhari-on-covid-19-pandemic/,,2020-05-02,,2020-05-04,9261
25707,OxCGRT3669,OxCGRT,OXCGRT012630,AFRO,Nigeria,NGA,566,national,,,,H2 - testing policy -1,3.1.1,Surveillance and response measures,Detecting and isolating cases,Passive case detection,Specific symptoms,,,"Nigerian CDC updates testing protocol: Any person (including severely ill patients) presenting with fever, cough or difficulty in breathing AND who within 14 days before the onset of illness had any of the following exposures: 1. History of travel to any country* with confirmed and ongoing community transmission of SARS-CoV-2 OR 2. Close contact with a confirmed case of COVID-19 OR 3. Exposure to a healthcare facility where COVID-19 case(s) have been reported  https://web.archive.org/web/20200410023139/https://ncdc.gov.ng/themes/common/docs/protocols/168_1582983645.pdf",,,,,,,2020-02-28,,,9261
6055,ACAPS_6055,ACAPS,7286,AFRO,Nigeria,NGA,566,other,Federal Capital Territory,Lockdown,,Partial lockdown,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,No,,,Partial lockdown instated in Federal Capitol Territory (FCT).,Not available,Introduction / extension of measures,Garda,Media,https://www.garda.com/crisis24/news-alerts/330386/nigeria-authorities-extend-lockdown-measures-in-two-states-april-7-update-6,,2020-03-29,,2020-04-24,9261
6060,ACAPS_6060,ACAPS,8605,AFRO,Nigeria,NGA,566,other,Ogun,Lockdown,,Partial lockdown,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,No,,,"lockdown of this state shall remain in place until the new nationwide measures come into effect on Monday, 4th May 2020.",Not available,Introduction / extension of measures,Federal Ministry of Health,Social media,https://twitter.com/Fmohnigeria/status/1254873913072459776?s=20,,2020-04-27,,2020-05-01,9261
6063,ACAPS_6063,ACAPS,8909,AFRO,Nigeria,NGA,566,other,Lagos,Lockdown,,Partial lockdown,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,No,,,"Nigeria has approved a phased and gradual easing of lockdown measures in FCT, Lagos and Ogun States effective from Saturday, 2nd May, 2020 at 9am.",Not applicable,Phase-out measure,Nairametrics - President speech transcript,Media,https://nairametrics.com/2020/04/27/fill-speech-of-president-buhari-on-covid-19-pandemic/,,2020-05-02,,2020-05-04,9261
25735,OxCGRT3697,OxCGRT,OXCGRT012660,AFRO,Nigeria,NGA,566,national,,,,C3 - cancel public events - 2,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",0,,,"On March 29, Nigerian President Muhammadu Buhari announced a lockdown on Abuja, Lagos, Ogun State and the Federal Capital Territory (FCT).    Many other states like Plateau,  Yobe, Jigawa and Bauchi imposed lockdowns subsequently.   On April 13, the President extended ongoing lockdowns in the first set of states till 27 April. All public events and social gathering have been banned during the lockdown although essential food market were running.   Source:  https://web.archive.org/web/20200426160536/https://www.garda.com/crisis24/news-alerts/327406/nigeria-government-locks-down-major-cities-due-to-covid-19-from-march-30-update-4  Source: https://web.archive.org/web/20200426160637/https://www.garda.com/crisis24/news-alerts/332016/nigeria-lagos-abuja-and-ogun-state-lockdowns-extended-for-14-days-april-13-update-8  On 13 April, Kano state banned all markets all public gatherings.  https://www.reuters.com/article/us-health-coronavirus-nigeria-kano/nigerias-northern-economic-hub-kano-imposes-week-long-lockdown-over-coronavirus-idUSKCN21W34R",Required,,,,,,2020-03-29,,,9261
6042,ACAPS_6042,ACAPS,5340,AFRO,Nigeria,NGA,566,other,Lagos,Lockdown,,Partial lockdown,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,No,,,Lockdown due to end on the 13th of april extended for a further 14 days.,Not available,Introduction / extension of measures,BBC,Media,https://www.bbc.com/news/topics/c50znx8v132t/nigeria,,2020-04-14,,2020-04-14,9261
6043,ACAPS_6043,ACAPS,5341,AFRO,Nigeria,NGA,566,other,Ogun,Lockdown,,Partial lockdown,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,No,,,Lockdown due to end on the 13th of april extended for a further 14 days.,Not applicable,Introduction / extension of measures,BBC,Media,https://www.bbc.com/news/topics/c50znx8v132t/nigeria,,2020-04-14,,2020-04-14,9261
11714,GPHIN00534,GPHIN,534,AFRO,Nigeria,NGA,566,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"The Nigeria Centre for Disease Control has put in place quick and diverse strategies to prevent importation of cases into country. A multi sectoral Coronavirus Preparedness Group has been constituted to carry out regular epidemic intelligence gathering, enhanced surveillance at the points of entry, intensive risk communications, strengthen laboratory capacity for testing, placing National First Rapid Response Team to highly pathogenic infections on alert, scaling up of Public Health Emergency Operation Centres (PHEOC) in 22 states etc.
The Port Health Services unit of the Federal Ministry of Health has heightened screening measures at points of entry. In addition to automated thermal screening at points of entry, travellers from China to Nigeria, are asked questions upon arrival by the Port Health Services unit about symptoms of illness and travel history and are advised to contact NCDC if they feel unwell after a trip to Wuhan.",,,,Official,https://ncdc.gov.ng/news/219/31st-january-2020%7C-public-health-advisory-to-nigerians-on-novel-coronavirus-%28%232%29,,2020-02-06,,2020-02-06,9261
25726,OxCGRT3688,OxCGRT,OXCGRT012654,AFRO,Nigeria,NGA,566,national,,,,C2 - workplace closing - 1,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,0,,,"Ekiti State Governor directed that “all non-essential workers in private and public sectors are encouraged to work from home from Monday, March 23”. https://web.archive.org/web/20200412233657/https://punchng.com/breaking-coronavirus-work-from-home-fayemi-tells-ekiti-civil-servants/",Recommended,,,,,,2020-03-23,,,9261
18856,GPHIN05551,GPHIN,5551,AFRO,Nigeria,NGA,566,national,,,,VACCINE/MCM DEPLOYED,7,Biological measures,,,,,,"Nigeria will consider use of traditional medicine in seeking a treatment for COVID-17, the country's Health Ministerhas disclosed, adding that the efficacy and efficiency of these medicines have to be proven first before it is recommended for people to take.",,,,Media,https://www.africanews.com/2020/04/08/nigeria-confirms-third-coronavirus-case-index-patient-fully-recovers/,,2020-04-08,,2020-04-08,9261
16690,GPHIN04281,GPHIN,4281,AFRO,Nigeria,NGA,566,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"The Nigerian Army is preparing to forcibly transfer the sick to hospital and enforce curbs on movement to try to shield the country from coronavirus, and is leasing equipment for ""possible mass burial"", according to an army memo seen by Reuters.
The memo from Army headquarters also outlines plans to protect government food storage from looters as Africa's most populous nation braces for the illness to spread further in the country.",,,,Media,,,2020-03-25,,2020-03-25,9261
6029,ACAPS_6029,ACAPS,2087,AFRO,Nigeria,NGA,566,other,Lagos,Social distancing,,Schools closure,4.1.2,Social and physical distancing measures,School measures,Closing,No,,,Lagos closes all public and private schools.,Not applicable,Introduction / extension of measures,BBC,Media,https://www.bbc.com/pidgin/tori-51957083,,2020-03-23,,2020-03-24,9261
6032,ACAPS_6032,ACAPS,2104,AFRO,Nigeria,NGA,566,national,,Public health measures,,General recommendations,8.4,Other measures,Communications and engagement,,No,,,Government has advised citizens not to travel to 13 affected countries.,Not applicable,Introduction / extension of measures,AA,Media,https://www.aa.com.tr/en/africa/covid-19-nigeria-bans-travelers-from-13-countries/1771019,,2020-03-18,,2020-03-24,9261
25737,OxCGRT3699,OxCGRT,OXCGRT012660,AFRO,Nigeria,NGA,566,national,,,,C5 - close public transport - 2,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,0,,,"On March 29, Nigerian President Muhammadu Buhari announced a lockdown on Abuja, Lagos, Ogun State and the Federal Capital Territory (FCT). The regulations include a complete shutdown of travel to and from the lockdown areas as well as within lockdown areas; https://web.archive.org/web/20200412230944/https://covid19.ncdc.gov.ng/resource/COVID-19_REGULATIONS_2020_20200330214102.pdf    Many other states like Plateau,  Yobe, Jigawa and Bauchi imposed lockdowns subsequently.   On April 13, the President extended ongoing lockdowns in the first set of states till 27 April  Source:  https://web.archive.org/web/20200426160536/https://www.garda.com/crisis24/news-alerts/327406/nigeria-government-locks-down-major-cities-due-to-covid-19-from-march-30-update-4  Source: https://web.archive.org/web/20200426160637/https://www.garda.com/crisis24/news-alerts/332016/nigeria-lagos-abuja-and-ogun-state-lockdowns-extended-for-14-days-april-13-update-8",Required,,,,,,2020-03-29,,,9261
19104,GPHIN05673,GPHIN,5673,AFRO,Nigeria,NGA,566,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"Restrictive measures remain in place in Kaduna state, including social distancing orders and a 24-hour curfew, and were initially imposed on March 28. Local media sources on Wednesday, April 8, multiple individuals found to be violating the coronavirus (COVID-19) lockdown measures in place statewide have been arrested in Kaduna state in the last week.  A heightened security presence is to be expected in Kaduna state amid the lockdown restrictions. Further clashes between protesters and security forces are possible.",,,,Media,https://www.garda.com/crisis24/news-alerts/330956/nigeria-multiple-arrests-in-kaduna-state-amid-covid-19-lockdown-measures-april-8,,2020-04-09,,2020-04-09,9261
20648,GPHIN06550,GPHIN,6550,AFRO,Nigeria,NGA,566,national,,,,AIRPORT SCREENING: ENTRY,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"On 20 April, the Nigerian authorities announced that the closure of the country's airports to commercial flights, originally planned to end on 23 April, will be extended for another two weeks.  Emergency and essential flights, such as cargo transportation, will continue to operate for the duration of the ban.
On the same day, local authorities announced the implementation of a two-week lockdown in Borno State following the state's first COVID-19 related fatality, effective 22 April.  As such, all but essential movement, as well as commercial, social, and religious activities are prohibited under the measure.",,,,Media,https://www.garda.com/crisis24/news-alerts/334576/nigeria-authorities-announce-airport-closure-extension-april-20-update-13,,2020-04-21,,2020-04-21,9261
10329,CDC_ITF_1244,CDC_ITF,CDC-ITF-NG-00002,AFRO,Nigeria,NGA,566,other,Subnational/regional only,,Mass gathering restrictions,Subnational only,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,Varies by state. NA,,Impose,,,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,2020-03-31,9261
10334,CDC_ITF_1249,CDC_ITF,CDC-ITF-NG-00007,AFRO,Nigeria,NGA,566,national,,,Traveler isolation/quarantine,Recommended isolation/quarantine,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,Self-isolation upon arrival for travleers from countries with ongoing local transmission. NA,,Impose,,,https://ng.usembassy.gov/u-s-citizen-services/covid-19-information/,,,,2020-03-31,9261
15245,GPHIN03178,GPHIN,3178,AFRO,Nigeria,NGA,566,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"Health workers in Nigeria have been deployed at Lagos airport to screen all arriving passengers, while some stores and banks are checking customers' temperatures for fever and handing out sanitizers before they enter. 
In some places, hand sanitizers are being sold for more than 10 times the normal price. The Consumer Protection Commission announced its intent to prosecute those who are price gouging in the midst of public apprehension over the virus. 
The Nigerian President has appealed for calm and said Nigeria's experience with Ebola has prepared the country for outbreaks like coronavirus. 
Figures from WHO shows that only 42 percent of Nigerians have access to water, soap and washing facilities on their premises, while 25 percent have no access to water at all. Nigeria has around 200 million citizens, so there are significant concerns about the impact of coronavirus spreading widely.",,,,Media,https://www.cnn.com/2020/03/09/africa/nigeria-coronavirus-cases-intl/index.html,,2020-03-10,,2020-03-10,9261
10331,CDC_ITF_1246,CDC_ITF,CDC-ITF-NG-00004,AFRO,Nigeria,NGA,566,national,,,Travel restrictions,Travel bans/border closures,5.9,International travel measures,,Closing international land borders,,,,All land borders closed for travelers. NA,,Impose,,,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,2020-03-23,,2020-03-31,9261
25719,OxCGRT3681,OxCGRT,OXCGRT012649,AFRO,Nigeria,NGA,566,national,,,,E3 - fiscal measures,8.3,Other measures,,Financial packages,,3270000000,,"Nigeria’s central bank will inject 1 trillion naira ($3.27 billion) into local manufacturing and import substitution to stimulate the economy, it said in a statement on Wednesday. https://web.archive.org/web/20200413005153/https://af.reuters.com/article/nigeriaNews/idAFL8N2BB8IZ",,,,,,,2020-03-18,,,9261
12742,GPHIN01330,GPHIN,1330,AFRO,Nigeria,NGA,566,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Nigeria's Aviation Minister has said that Federal Airports Authority of Nigeria (FAAN) had been collaborating with Port Health Services which is the lead agency for public health in the airport since the coronavirus outbreak began in China to ensure that the virus is not imported to the country through the airports. 
The FAAN conduct screening of arriving passengers on all flights by the port health services using temperature scanners, collection of travel history information and physical observation of the passengers on all flights. 
Early recognition of cases, isolation of suspected passenger, safe transport to designated hospitals and contact tracing around these individuals and many other preventive approaches are currently being implemented at the airports",,,,Media,https://leadership.ng/2020/02/19/coronavirus-no-cause-for-alarm-fg-reassures-nigerians/,,2020-02-19,,2020-02-19,9261
6028,ACAPS_6028,ACAPS,1303,AFRO,Nigeria,NGA,566,national,,Movement restrictions,,Visa restrictions,5.2,International travel measures,,Restricting visas,Yes,,,"NIgeria bans travellers from 13 affected countries including the US, UK and China.",Not applicable,Introduction / extension of measures,Africa News,Media,https://www.africanews.com/2020/03/20/nigeria-confirms-third-coronavirus-case-index-patient-fully-recovers/?fbclid=IwAR1X9TYpHjh2qUFUxaUwtb3gEFipZGExTXoHyj2qicwLa0IG2Y4JFUo59QQ,,2020-03-18,,2020-03-21,9261
25733,OxCGRT3695,OxCGRT,OXCGRT012660,AFRO,Nigeria,NGA,566,national,,,,C1 - school closing - 3,4.1.2,Social and physical distancing measures,School measures,Closing,General,,,"On March 29, Nigerian President Muhammadu Buhari announced a lockdown on Abuja, Lagos, Ogun State and the Federal Capital Territory (FCT).  All the citizens are ordered to stay home except for essential trips to buy food. So, in combination with the previous measures, it seems like all the schools (public and private) and universities remained suspended in all the areas with lockdowns.   Many other states like Plateau,  Yobe, Jigawa and Bauchi imposed lockdowns subsequently.   On April 13, the President extended ongoing lockdowns in the first set of states till 27 April  Source:  https://web.archive.org/web/20200426160536/https://www.garda.com/crisis24/news-alerts/327406/nigeria-government-locks-down-major-cities-due-to-covid-19-from-march-30-update-4  Source: https://web.archive.org/web/20200426160637/https://www.garda.com/crisis24/news-alerts/332016/nigeria-lagos-abuja-and-ogun-state-lockdowns-extended-for-14-days-april-13-update-8    Further, news report from 20 April stated, ""Most state governments across Nigeria had announced the closure of schools to help curb the spread of the pandemic,"" hinting that not all parts of Nigeria had total school closure at all levels.  https://web.archive.org/web/20200504131437/http://saharareporters.com/2020/04/20/covid-19-chrisland-schools-parents-disagree-over-resumption-learning-examination-during",Required,,,,,,2020-03-29,,,9261
17221,GPHIN04747,GPHIN,4747,AFRO,Nigeria,NGA,566,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"On 31 March, the United Nations in Nigeria declared it is taking emergency preparedness and response measures to mitigate the spread of Coronavirus to the most vulnerable crisis-affected people. These measures also address immediate humanitarian consequences of the Coronavirus pandemic should it spread to north-east Nigeria. That include specific mitigation measures particularly in overcrowded camps and camp-like settings where the risk of disease outbreaks is higher.",,,,Media,https://reliefweb.int/report/nigeria/un-nigeria-announces-covid-19-emergency-response-displaced-and-most-vulnerable-0,,2020-03-31,,2020-03-31,9261
25718,OxCGRT3680,OxCGRT,OXCGRT012649,AFRO,Nigeria,NGA,566,national,,,,C4 - restrictions on gathering size - 3,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",10,,,"From 18 March, different states started imposing different restrictions on private gatherings.  On 18 March:  'The Ogun State Government has banned social clubs, halls, cinemas, night clubs, restaurants, cafes, and sports arenas described as high-density gatherings of people.'  http://web.archive.org/save/https://punchng.com/coronavirus-ogun-bans-clubs-restaurants-others/  Lagos state government bans all religious gatherings of more than 50 people.  http://web.archive.org/web/20200409090951/https://punchng.com/breaking-lagos-bans-religious-gathering-with-over-50-worshippers/  On 20 March, Ekiti State Governor, Dr Kayode Fayemi barred social, political, religious and family gatherings of more than 20 persons as part of efforts to check the spread of coronavirus.'  http://web.archive.org/web/20200409091518/https://punchng.com/breaking-coronavirus-work-from-home-fayemi-tells-ekiti-civil-servants/  On 26 March, Governor of Bayelsa announced the prohibition of all gatherings above 50 persons, including in worship centres and clubs in the state from March 23.'  http://web.archive.org/web/20200409092000/https://www.vanguardngr.com/2020/03/covid-19-bayelsa-govt-shuts-schools-restricts-gathering-in-worship-centres-clubs/  On 24 March, 'The Enugu State Government banned all forms of social and political gatherings.'   http://web.archive.org/web/20200409092613/https://thenationonlineng.net/enugu-locks-down-bans-all-social-activities/",,,,,,,2020-03-18,,,9261
25742,OxCGRT3704,OxCGRT,OXCGRT012675,AFRO,Nigeria,NGA,566,national,,,,H4 - emergency investment in healthcare,8.3,Other measures,,Financial packages,,20.7,,"Contingency funds of N984 million ($2.7 million) have been released to Nigeria’s Center for Disease Control, and an additional N6.5 billion ($18 million) was distributed for purchasing more testing kits, opening isolation centers and training medical personnel.  https://web.archive.org/web/20200422130002/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19",,,,,,,2020-04-13,,,9261
15624,GPHIN03478,GPHIN,3478,AFRO,Nigeria,NGA,566,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Nigeria is currently implementing the the “first few cases” (FFX) protocol for early investigation, under the coordination of the Nigeria Centres for Disease Control, making it the first country in the WHO African region to do so. A daily webinar is organized to update staff in charge of clinical management, treatment centres have been identified in all states and case management teams are receiving training. 
In Nigeria, five laboratories have capacity for in-country testing for COVID-19: NRL- Abuja, NIMR-Lagos, LUTH-Lagos, ISTH-Edo and African Centre of Excellence for Genomics of Infectious Diseases – Osun.",,,,Official,https://apps.who.int/iris/bitstream/handle/10665/331425/SITREP_COVID-19_WHOAFRO_20200311-eng.pdf,,2020-03-12,,2020-03-12,9261
17756,GPHIN05023,GPHIN,5023,AFRO,Nigeria,NGA,566,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"Nigerian authorities announced a lockdown on Bauchi state to prevent further spread of coronavirus disease (COVID-19). All movement in the state will be restricted for 14 days from 2 April. Additionally, the state's land borders will be closed during the lockdown period.",,,,Media,https://www.garda.com/crisis24/news-alerts/328246/nigeria-government-to-lock-down-bauchi-state-from-april-2-due-to-covid-19-update-5,,2020-04-02,,2020-04-02,9261
25710,OxCGRT3672,OxCGRT,OXCGRT012638,AFRO,Nigeria,NGA,566,national,,,,H4 - emergency investment in healthcare,8.3,Other measures,,Financial packages,,2692215,,"President Muhammadu Buhari has approved the release of N620 million to tackle Coronavirus (this is a contribution to the NCDC).  The Federal Government had earlier released the sum of N364 million for the same purpose a few weeks ago. This brings the total sum of money released to fight Coronavirus to N984 million. Since N364 payment could not be located, I included it on March 7th. Exchange rate 1N=0.0027359908USD https://web.archive.org/web/20200308175821/https://www.pulse.ng/news/local/buharis-govt-releases-another-n620m-to-fight-coronavirus/4lh61jz",,,,,,,2020-03-07,,,9261
20652,GPHIN06550,GPHIN,6550,AFRO,Nigeria,NGA,566,national,,,,RESTRICTING OR LIMITING GATHERINGS,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",,,,"On 20 April, the Nigerian authorities announced that the closure of the country's airports to commercial flights, originally planned to end on 23 April, will be extended for another two weeks.  Emergency and essential flights, such as cargo transportation, will continue to operate for the duration of the ban.
On the same day, local authorities announced the implementation of a two-week lockdown in Borno State following the state's first COVID-19 related fatality, effective 22 April.  As such, all but essential movement, as well as commercial, social, and religious activities are prohibited under the measure.",,,,Media,https://www.garda.com/crisis24/news-alerts/334576/nigeria-authorities-announce-airport-closure-extension-april-20-update-13,,2020-04-21,,2020-04-21,9261
6059,ACAPS_6059,ACAPS,8604,AFRO,Nigeria,NGA,566,national,,Governance and socio-economic measures,,Economic measures,8.3,Other measures,,Financial packages,Yes,,,NIgerian government has agreed to pay an additional 50% of salary to all Health Workers in all Federal Government Teaching Hospitals and Federal Medical Centers in the Special COVID19 Hazard and Inducement Allowance,Not applicable,Introduction / extension of measures,Federal Ministry of Health,Social media,https://twitter.com/Fmohnigeria/status/1254826385551605760?s=20,,2020-04-27,,2020-05-01,9261
6041,ACAPS_6041,ACAPS,5339,AFRO,Nigeria,NGA,566,other,Abuja,Lockdown,,Partial lockdown,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,No,,,Lockdown due to end on the 13th of april extended for a further 14 days.,Not available,Introduction / extension of measures,BBC,Media,https://www.bbc.com/news/topics/c50znx8v132t/nigeria,,2020-04-14,,2020-04-14,9261
17013,GPHIN04572,GPHIN,4572,AFRO,Nigeria,NGA,566,national,,,,LAND SCREENING,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"On 26 March, Nigeria decided to only allow cargo vessels that have been at sea for more than two weeks to dock in its ports to prevent the spread of coronavirus. Nigeria has closed its land borders and international airports to curb the spread of the virus.",,,,Media,https://nationalpost.com/pmn/health-pmn/nigeria-imposes-cargo-vessel-restrictions-to-curb-coronavirus-spread?utm_campaign=magnet&utm_source=article_page&utm_medium=related_articles,,2020-03-30,,2020-03-30,9261
