NUMBER,WHO_ID,DATASET,PROP_ID,WHO_REGION,COUNTRY_TERRITORY_AREA,COUNTRY_CODE,ISO_3166_1_NUMERIC,ADMIN_LEVEL,AREA_COVERED,PROV_CATEGORY,PROV_SUBCATEGORY,PROV_MEASURE,WHO_CODE,WHO_CATEGORY,WHO_SUBCATEGORY,WHO_MEASURE,TARGETED,VALUE_USD,PERCENT_INTEREST,COMMENTS,NON_COMPLIANCE,RESPONSE_TYPE,SOURCE,SOURCE_TYPE,LINK,SOURCE_ALT,DATE_START,DATE_END,DATE_ENTRY,Sys_BatchID
24654,OxCGRT2616,OxCGRT,OXCGRT008787,EURO,Italy,ITA,380,national,,,,C8 - restrictions on international travel - 1,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioComunicatiNuovoCoronavirus.jsp?lingua=italiano&menu=salastampa&p=comunicatistampa&id=5376,,,,,,,2020-01-26,,,9261
9874,CDC_ITF_788,CDC_ITF,CDC-ITF-IT-00001,EURO,Italy,ITA,380,national,,,Academic closures,,4.1.2,Social and physical distancing measures,School measures,Closing,,,,NA,,Impose,,,UNESCO Education Excel,,2020-03-04,,2020-03-20,9261
24657,OxCGRT2619,OxCGRT,OXCGRT008791,EURO,Italy,ITA,380,national,,,,C8 - restrictions on international travel - 3,5.3,International travel measures,,Restricting entry,,,,"""Italy on Jan. 30 barred all commercial flights to and from China, Hong Kong, Macau and Taiwan, the same day two Chinese tourists from hard-hit Wuhan tested positive for the new type of coronavirus in Rome."" https://web.archive.org/web/20200206103419/https://abcnews.go.com/Health/wireStory/italy-turkey-screen-arriving-passengers-coronavirus-68774305",,,,,,,2020-01-30,,,9261
24709,OxCGRT2671,OxCGRT,OXCGRT008862,EURO,Italy,ITA,380,national,,,,C6 - shelter-in-place and home confinement orders - 2,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,1,,,Lockdown measures are relaxed slightly  https://web.archive.org/web/20200425194151/https://www.repubblica.it/cronaca/2020/04/10/news/coronavirus_giuseppe_conte_riaperture-253677426/?ref=RHPPTP-BH-I253671889-C12-P2-S2.4-T1&refresh_ce=,Required,,,,,,2020-04-10,,,9261
29089,CSHVienna_1482,CSHVienna,1482,EURO,Italy,ITA,380,national,,Social distancing,Mass gathering cancellation,"Conferences, meetings, trade fairs, etc.",4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",,,,. Decree of the President of the Council of Ministers 04 March 2020,,,,,http://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=73532,,2020-03-05,,2020-03-05,9261
21425,IHR_250,IHR,176,EURO,Italy,ITA,380,national,,International Travel,,self_isolation,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,,,,,,,,2020-03-13,,,9261
29075,CSHVienna_1470,CSHVienna,1470,EURO,Italy,ITA,380,other,"Lombardy Regions , Veneto and Emilia-Romagna",Social distancing,Mass gathering cancellation,Closure of educational institutions,4.3,Social and physical distancing measures,"Gatherings, businesses and services",,,,,Closure of universities.,,,,,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4089,,2020-02-23,,2020-02-23,9261
15517,GPHIN03400,GPHIN,3400,EURO,Italy,ITA,380,national,,,,LOCKDOWN OR CURFEW,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,,,,"Italy ordered the nationwide closure of all restaurants and bars, along with most stores, as it raced to contain the worst coronavirus outbreak outside China.
All shops in the country must stay closed from 12 March, except for food stores and pharmacies. Restaurants and bars, which have been under a 6 p.m. curfew, must also close. The forced closures extend to all activities where workers have contact with clients, including hairdressers and beauticians.",,,,Media,https://www.wsj.com/articles/italy-hardens-nationwide-quarantine-11583962093,,2020-03-11,,2020-03-11,9261
16150,GPHIN03866,GPHIN,3866,EURO,Italy,ITA,380,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"EasyJet has already cancelled all flights to and from Porto. The European Commission has asked Netflix and other streaming platforms to adapt services to increased demand, reducing image quality. Operators are asking them to avoid internet congestion at the height of mass search for telework and online classes. Individual exercise near home is one of the exceptions to confinement in France, where it is grouped to the walk of the pets.",,,,Media,,,2020-03-19,,2020-03-19,9261
4161,ACAPS_4161,ACAPS,821,EURO,Italy,ITA,380,national,,Public health measures,,Strengthening the public health system,8.2,Other measures,,Scaling up,No,,,Additional 3.2 billion EUR financing available; plans for expansion of health workforce; support to companies producing medical supplies,Not applicable,Introduction / extension of measures,Ministry of Health,Government,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4247,,2020-03-17,,2020-03-20,9261
29124,CSHVienna_1513,CSHVienna,1513,EURO,Italy,ITA,380,national,,Healthcare and public health capacity,Reduce the burden on health system,Simplification of the health journey,8.2,Other measures,,Scaling up,,,,"Ease prescriptions. At the time of the generation of the electronic prescription by the prescribing doctor - reads the ordinance - the client can ask the doctor to issue the dematerialized reminder or the acquisition of the Electronic Recipe Number through: transmission of the memo attached to an e-mail message, communication of the Electronic Recipe Number with SMS or with a mobile phone application, telephone communication by the prescriber of the Electronic Recipe Number",,,,,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4278,,2020-03-20,,2020-03-20,9261
29073,CSHVienna_1468,CSHVienna,1468,EURO,Italy,ITA,380,other,"ten municipalities ( Codogno , Castiglione d'Adda , Casalpusterlengo, Fombio , Maleo , Somaglia , Bertonico , Terranova dei Passerini , Castelgerundo and San Fiorano )","Case identification, contact tracing and related measures",Quarantine,All incomings from high-risk areas,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,". provision of the obligation by individuals who have done so
 entry into Italy from epidemiological risk areas, such as
 identified by the World Health Organization, of
 communicate this to the Prevention Department
 of the health authority responsible for the territory, which provides communicate it to the competent health authority for the adoption of the fiduciary home stay measure with active surveillance",,,,,https://www.gazzettaufficiale.it/eli/id/2020/02/23/20G00020/sg --- http://www.quotidianosanita.it/scienza-e-farmaci/articolo.php?articolo_id=81547,,2020-02-23,,2020-02-23,9261
24683,OxCGRT2645,OxCGRT,OXCGRT008831,EURO,Italy,ITA,380,national,,,,C6 - shelter-in-place and home confinement orders - 2,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,1,,,Nationwide Lockdown - everyone expected to stay at home except for exceptional trips  https://web.archive.org/web/20200409225920/https://www.bbc.co.uk/news/world-europe-51810673,Required,,,,,,2020-03-10,,,9261
4164,ACAPS_4164,ACAPS,1674,EURO,Italy,ITA,380,national,,Movement restrictions,,Checkpoints within the country,4.5.3,Social and physical distancing measures,Domestic travel,Restricting entry,No,,,Police started monitoring more key areas of traffic across the most-affected areas (e.g. Rimini),Not applicable,Introduction / extension of measures,Ministry of the Interior,Government,https://www.interno.gov.it/it/notizie/controlli-sugli-spostamenti-varchi-sulle-strade-riminesi,,2020-03-23,,2020-03-23,9261
15017,GPHIN02999,GPHIN,2999,EURO,Italy,ITA,380,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"On 8 March,  Italian Prime Minister Giuseppe Conte signed a decree that restricts movement in the Lombardy region and 14 other provinces in the regions of Emilia-Romagna, Veneto, Piedmont, and Marche amid coronavirus outbreak. The restrictions will last until 3 April.",,,,Media,https://sputniknews.com/europe/202003081078514139-italys-alitalia-rearranges-flights-to-and-from-milan-venice-due-to-coronavirus-spread/,,2020-03-09,,2020-03-09,9261
19145,GPHIN05694,GPHIN,5694,EURO,Italy,ITA,380,national,,,,LOCKDOWN OR CURFEW,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,,,,"The Italian government is planning to extend its lockdown to contain the country's COVID-19 outbreak until May 3. The lockdown, closing most Italian businesses and preventing people leaving their homes for all but essential needs, has been in place since March 9 and was due to end on April 13.",,,,Media,https://www.aljazeera.com/news/2020/04/global-coronavirus-cases-exceed-15-million-live-updates-200408233108539.html,,2020-04-09,,2020-04-09,9261
29054,CSHVienna_1452,CSHVienna,1452,EURO,Italy,ITA,380,national,,Risk communication,Educate and actively communicate with the public,Answer to questions,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,Telephone hotlines covid-19. reinforcement of the hotline,,,,,http://www.salute.gov.it/portale/news/p3_2_4_1_1.jsp?lingua=italiano&menu=salastampa&p=comunicatistampa&id=5392,,2020-01-30,,2020-01-30,9261
14089,GPHIN02218,GPHIN,2218,EURO,Italy,ITA,380,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,A conference on the world economy due to take place in Italy on March 26-28  with Pope Francis taking part has been postponed until November 2020.,,,,Media,https://business.financialpost.com/pmn/business-pmn/world-economy-conference-with-pope-postponed-due-to-coronavirus-2,,2020-03-01,,2020-03-01,9261
19144,GPHIN05694,GPHIN,5694,EURO,Italy,ITA,380,national,,,,CLOSING PUBLIC PLACES,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,,,,"The Italian government is planning to extend its lockdown to contain the country's COVID-19 outbreak until May 3. The lockdown, closing most Italian businesses and preventing people leaving their homes for all but essential needs, has been in place since March 9 and was due to end on April 13.",,,,Media,https://www.aljazeera.com/news/2020/04/global-coronavirus-cases-exceed-15-million-live-updates-200408233108539.html,,2020-04-09,,2020-04-09,9261
20520,GPHIN06471,GPHIN,6471,EURO,Italy,ITA,380,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,The administration of the Italian region of Lombardy has asked Russian military specialists to sanitize medical institutions in the province of Brescia.,,,,Media,,,2020-04-20,,2020-04-20,9261
13109,GPHIN01559,GPHIN,1559,EURO,Italy,ITA,380,national,,,,TRAVEL ADVISORY,5.1,International travel measures,,Providing travel advice or warning,,,,"On Sunday 23 February, The Council of Ministers, on the proposal of President Giuseppe Conte, approved a decree-law that introduces urgent measures regarding the containment and management of the epidemiological emergency from COVID-2019. Measures includes:
1) ban on removal and access to the municipality or area concerned;
2) suspension of demonstrations, events and all forms of meetings in public or private places;
3) suspension of childhood and school education services and educational trips; suspension of the opening of museums to the public; suspension of insolvency proceedings and public office activities, without prejudice to the provision )f essential and public utility services;
4) Application of the quarantine with active surveillance to those who have had close contacts with people affected by the virus and the provision of the obligation for those who entered Italy from epidemiological risk areas to communicate it to the Prevention Department of the competent health company, for the ‘adoption of the fiduciary home stay measure with active surveillance;
5) suspension of work for certain types of businesses and closure of certain types of commercial activities;
6) the possibility that access to essential public services and businesses for the purchase of basic necessities is conditional on the use of personal protective equipment;
7) the restriction on access or suspension of freight and passenger transport services, except for specific exceptions.
8) It also introduces the option for the competent authorities to adopt additional containment measures, in order to prevent the spread of the virus even outside the cases already listed",,,,Media,http://outbreaknewstoday.com/italy-covid-19-case-count-now-79-government-introduces-urgent-measures-37376/,,2020-02-23,,2020-02-23,9261
13108,GPHIN01559,GPHIN,1559,EURO,Italy,ITA,380,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"On Sunday 23 February, The Council of Ministers, on the proposal of President Giuseppe Conte, approved a decree-law that introduces urgent measures regarding the containment and management of the epidemiological emergency from COVID-2019. Measures includes:
1) ban on removal and access to the municipality or area concerned;
2) suspension of demonstrations, events and all forms of meetings in public or private places;
3) suspension of childhood and school education services and educational trips; suspension of the opening of museums to the public; suspension of insolvency proceedings and public office activities, without prejudice to the provision )f essential and public utility services;
4) Application of the quarantine with active surveillance to those who have had close contacts with people affected by the virus and the provision of the obligation for those who entered Italy from epidemiological risk areas to communicate it to the Prevention Department of the competent health company, for the ‘adoption of the fiduciary home stay measure with active surveillance;
5) suspension of work for certain types of businesses and closure of certain types of commercial activities;
6) the possibility that access to essential public services and businesses for the purchase of basic necessities is conditional on the use of personal protective equipment;
7) the restriction on access or suspension of freight and passenger transport services, except for specific exceptions.
8) It also introduces the option for the competent authorities to adopt additional containment measures, in order to prevent the spread of the virus even outside the cases already listed",,,,Media,http://outbreaknewstoday.com/italy-covid-19-case-count-now-79-government-introduces-urgent-measures-37376/,,2020-02-23,,2020-02-23,9261
29122,CSHVienna_1512,CSHVienna,1512,EURO,Italy,ITA,380,national,,Travel restriction,Individual movement restrictions,No movements allowed before and during holidays,4.5,Social and physical distancing measures,Domestic travel,,,,,". on holidays and pre-holidays, as well as on those that immediately precede or follow these days, any movement to homes other than the main one, including the second houses used for holidays, is prohibited.",,,,,http://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=73717,,2020-03-20,,2020-03-20,9261
12953,GPHIN01472,GPHIN,1472,EURO,Italy,ITA,380,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"Italy's Health Minster has announced that all public activities, including school and sports events, will be suspended in the northern part of the country after the number of novel coronavirus cases  in the country has now risen to 14 with 8 more cases reported on 21 February.",,,,Media,https://www.telegraph.co.uk/global-health/science-and-disease/coronavirus-uk-news-china-wuhan-deaths-latest/,,2020-02-21,,2020-02-21,9261
24691,OxCGRT2653,OxCGRT,OXCGRT008835,EURO,Italy,ITA,380,national,,,,H1 - public information campaign -2,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,1,,,http://www.salute.gov.it/portale/nuovocoronavirus/archivioComunicatiNuovoCoronavirus.jsp?lingua=italiano&area=nuovocoronavirus&comunicati.page=0,,,,,,,2020-03-14,,,9261
29043,CSHVienna_1441,CSHVienna,1441,EURO,Italy,ITA,380,national,,"Case identification, contact tracing and related measures",Surveillance,,3,Surveillance and response measures,,,,,,". In Italy, a surveillance network is active on the new coronavirus (2019-nCoV).",,,,,http://www.salute.gov.it/portale/news/p3_2_4_1_1.jsp?lingua=italiano&menu=salastampa&p=comunicatistampa&id=5372 --- http://www.salute.gov.it/portale/news/p3_2_4_1_1.jsp?lingua=italiano&menu=salastampa&p=comunicatistampa&id=5451,,2020-01-21,,2020-01-21,9261
15181,GPHIN03131,GPHIN,3131,EURO,Italy,ITA,380,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"1.Passengers traveling as tourists are not allowed to enter via airports in below listed areas.
2.Passengers arriving at airports in below listed areas, are allowed to enter if they are traveling on business, for health reasons, in an emergency or if they reside in one of these areas. A completed “Self-declaration"" form must be presented upon arrival.
- Areas: Alessandria, Asti, Lombardy, Modena, Novara, Padova, Parma, Pesaro and Urbino, Piacenza, Reggio Emilia, Rimini, Treviso-Venice, Verbano – Cusio - Ossola and Vercelli.",,,,Media,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,2020-03-09,,2020-03-09,9261
4201,ACAPS_4201,ACAPS,4874,EURO,Italy,ITA,380,national,,Public health measures,,Psychological assistance and medical social work,8.5,Other measures,,,Yes,,,Psychological hotline for mental health particularly for elderly or alone living persons established,Not applicable,Introduction / extension of measures,Ministry of Health,Government,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4426,,2020-04-09,,2020-04-12,9261
13526,GPHIN01806,GPHIN,1806,EURO,Italy,ITA,380,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"Syracuse University Abroad has suspended all student-life activities and field trips outside SU’s Florence Center amid the spread of the novel coronavirus in northern Italy.
The Italian Public Authorities suspended all school trips in the country shortly after the disease was reported to have spread outside of Asia, SU Abroad announced in an email to students Monday 24 February.",,,,Media,https://www.google.com/url?rct=j&sa=t&url=http://dailyorange.com/2020/02/su-abroad-suspends-travel-florence-amid-coronavirus-outbreak/&ct=ga&cd=CAIyGjI0YzdjY2I5MTZhMmQxYjA6Y29tOmVuOlVT&usg=AFQjCNG3GJZf9RRUd2eVHWFt5DN3ojgqiw,,2020-02-25,,2020-02-25,9261
15380,GPHIN03288,GPHIN,3288,EURO,Italy,ITA,380,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"Italy is allocating an additional 25 billion euros ($28.3bn) to fight the coronavirus that has killed 631 people in the country. Last week the cabinet said it would need just 7.5 billion euros, but since then the emergency has escalated dramatically.",,,,Media,https://www.aljazeera.com/news/2020/03/eu-promises-takes-curb-coronavirus-live-updates-200310235816410.html,,2020-03-11,,2020-03-11,9261
4221,ACAPS_4221,ACAPS,6104,EURO,Italy,ITA,380,national,,Public health measures,,Strengthening the public health system,8.2,Other measures,,Scaling up,No,,,Biobank established with samples to support vaccine and treatment development,Not applicable,Introduction / extension of measures,Ministry of Health,Government,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4498,,2020-04-16,,2020-04-18,9261
29085,CSHVienna_1478,CSHVienna,1478,EURO,Italy,ITA,380,national,,Social distancing,Closure of educational institutions,Complete closure of educational institutions,4.1.2,Social and physical distancing measures,School measures,Closing,,,,. Didactic activity in schools and universities is suspended from 5 to 15 March 2020 throughout Italy.,,,,,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4154 --- http://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=73532,,2020-03-05,,2020-03-05,9261
4239,ACAPS_4239,ACAPS,7293,EURO,Italy,ITA,380,national,,Public health measures,,Strengthening the public health system,8.2,Other measures,,Scaling up,No,,,"Two calls from the Civil Protection are online to recruit a new contingent of doctors , which will complement the task force already sent on the territory, and 1500 social and health workers , to be allocated to health care facilities, residences for the disabled and penitentiary institutions.",Not applicable,Introduction / extension of measures,Ministry of Health,Government,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4542,,2020-04-21,,2020-04-24,9261
12950,GPHIN01471,GPHIN,1471,EURO,Italy,ITA,380,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"Italian authorities in the northern Lombardy region have urged people to stay at home and avoid social contact after six people tested positive for coronavirus.  A regional health councillor said around 250 people had been placed in isolation and would be tested for the deadly virus. Authorities are trying to establish whether the second batch of three cases is linked to an initial trio in the town of Lodi.       
The Italian prime minister has warned against ""social alarmism and panic"".",,,,Media,https://www.telegraph.co.uk/global-health/science-and-disease/coronavirus-uk-news-china-wuhan-deaths-latest/,,2020-02-21,,2020-02-21,9261
24682,OxCGRT2644,OxCGRT,OXCGRT008831,EURO,Italy,ITA,380,national,,,,C4 - restrictions on gathering size - 4,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",<10,,,Nationwide ban on public events  https://web.archive.org/web/20200409225920/https://www.bbc.co.uk/news/world-europe-51810673,,,,,,,2020-03-10,,,9261
21169,GPHIN06888,GPHIN,6888,EURO,Italy,ITA,380,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,Researchers at the National Institute for Infectious Diseases in Italy found that virus persisted in the eyes of one 65-year-old woman for 21 days after she first developed symptoms.  The new study underscores why avoiding touching your face and eyes is crucial to stopping the spread of the disease.,,,,Media,https://www.dailymail.co.uk/health/article-8250463/Coronavirus-patients-EYES-contagious-WEEKS-study-suggests.html,,2020-04-24,,2020-04-24,9261
29061,CSHVienna_1459,CSHVienna,1459,EURO,Italy,ITA,380,national,,"Case identification, contact tracing and related measures",Tracing and monitoring,Nationals who travelled to at risk areas,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,". On the basis of the indications made available by the Scientific Technical Committee, set up by the Extraordinary Commissioner of Civil Protection, the Ministry of Health has updated the circular dated 01/02/2020 which contained ""Indications for the management of returning students and teachers or leaving for affected areas of China. "" The circular concerns children who attend childhood education services and students, up to secondary school, of all nationalities, who in the 14 days preceding their arrival in Italy were in the areas of China affected by the epidemic.",,,,,http://www.salute.gov.it/portale/news/p3_2_4_1_1.jsp?lingua=italiano&menu=salastampa&p=comunicatistampa&id=5418,,2020-02-08,,2020-02-08,9261
4185,ACAPS_4185,ACAPS,3078,EURO,Italy,ITA,380,national,,Public health measures,,Psychological assistance and medical social work,8.5,Other measures,,,No,,,Psychological helpline implemented across Italy's regions,Not applicable,Introduction / extension of measures,Ministry of Health,Government,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4335,,2020-03-27,,2020-03-30,9261
4167,ACAPS_4167,ACAPS,1677,EURO,Italy,ITA,380,national,,Lockdown,,Full lockdown,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,No,,,"All production will be closed and strictly only those services remain open that are essential (e.g. pharmacies, health facilities, banks, grocery stores, ...); later extended to 13th April",Up to detention,Introduction / extension of measures,Ministry of the Interior,Government,https://www.interno.gov.it/it/notizie/emergenza-coronavirus-nuove-misure-restrittive-gazzetta-ufficiale,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4291,2020-03-23,,2020-03-23,9261
16484,GPHIN04114,GPHIN,4114,EURO,Italy,ITA,380,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"1. Passengers traveling as tourists are not allowed to enter via airports in the Lombardy region and the provinces of Alessandria, Asti, Modena, Novara, Padova, Parma, Pesaro and Urbino, Piacenza, Reggio Emilia, Rimini, Treviso-Venice, Verbano-Cusio-Ossola and Vercelli.
2. Passengers traveling on business, for health reasons, in an emergency or if they are residents are allowed to enter Italy via airports in the Lombardy region and the provinces of Alessandria, Asti, Modena, Novara, Padova, Parma, Pesaro and Urbino, Piacenza, Reggio Emilia, Rimini, Treviso-Venice, Verbano-Cusio-Ossola and Vercelli.
3. Passengers must inform their arrival to the regional Department of Prevention; and 
   - are subject to health surveillance and isolation for 14 days; and 
   - must submit a declaration that they entered Italy for proven working requirements for a maximum of 72 hours or for a justified extension for specific needs for additional 48 hours.",,,,Media,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,2020-03-23,,2020-03-23,9261
24667,OxCGRT2629,OxCGRT,OXCGRT008815,EURO,Italy,ITA,380,national,,,,C7 - restrictions on internal movement - 2,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,0,,,https://web.archive.org/web/20200409225704/https://www.la7.it/nonelarena/video/lelenco-dei-comuni-in-quarantena-a-causa-del-coronavirus-23-02-2020-308963    Localised quarantine in Lombardy,Required,,,,,,2020-02-23,,,9261
11032,GPHIN00064,GPHIN,64,EURO,Italy,ITA,380,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"About 7,000 passengers and crew are trapped on a cruise ship in Italy amid fears two Chinese holidaymakers are carrying coronavirus. A husband and wife from China have been isolated in separate rooms on the Costa Smeralda, which could have Britons on board, after the couple came down with a fever and breathing difficulties. The two have been checked by doctors and undergone tests to find out if they have novel coronavirus. If they are carrying the killer bug, there are fears that it could have already spread to hundreds of others on board the vessel, which docked at a port in Civitavecchia, north-west of Rome, on 30 January with about 6,000 passengers and 1,000 crew. The Chinese couple arrived at Milan's Malpensa Airport on 25 January and travelled about 100 miles to the port city of Savona, where they boarded the Smeralda the same day. The 1,105-ft long ship had made previous stops this week in Mallorca, Barcelona and Marseille en route back to Italy. Officials wearing masks have boarded the vessel in Civitavecchia and it is unknown if it will continue its journey back to Savona, where it is due to arrive on 1st February.",,,,Media,https://www.mirror.co.uk/news/world-news/coronavirus-6000-passengers-held-cruise-21392472,,2020-01-30,,2020-01-30,9261
13301,GPHIN01662,GPHIN,1662,EURO,Italy,ITA,380,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Restrictions designed to stop the spread of the novel coronavirus in Italy are affecting about 100,000 people in the northern regions of Lombardy and Veneto, the country’s civil protection agency said on 24 February, including 70,000 people in Lombardy, and about 30,000 in Veneto.",,,,Media,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-24-20-hnk-intl/index.html,,2020-02-24,,2020-02-24,9261
24684,OxCGRT2646,OxCGRT,OXCGRT008831,EURO,Italy,ITA,380,national,,,,C7 - restrictions on internal movement - 2,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,1,,,Nationwide Lockdown  https://web.archive.org/web/20200409225920/https://www.bbc.co.uk/news/world-europe-51810673,Required,,,,,,2020-03-10,,,9261
4162,ACAPS_4162,ACAPS,828,EURO,Italy,ITA,380,national,,Governance and socio-economic measures,,Economic measures,8.3,Other measures,,Financial packages,No,,,"Economic tax support package: suspension of audits and social security payments, tax credit for sanitary measures, tax deductions and credits",Not applicable,Introduction / extension of measures,Ministry of Health,Government,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4247,,2020-03-17,,2020-03-20,9261
4165,ACAPS_4165,ACAPS,1675,EURO,Italy,ITA,380,other,"Napoli, Salerno, Messina, Palermo",Governance and socio-economic measures,,Military deployment,8.3,Other measures,,Financial packages,No,,,"Some municipalities have started deploying military personell (e.g. Napoli, Salerno, Messina, harbour checks in Palermo); implementation dates vary by a few days",Not applicable,Introduction / extension of measures,Ministry of the Interior,Government,https://www.interno.gov.it/it/notizie/piu-soldati-napoli-e-salerno-contro-lemergenza-covid-19,https://www.interno.gov.it/it/notizie/lesercito-i-controlli-porto-e-alla-stazione-palermo,2020-03-20,,2020-03-23,9261
24685,OxCGRT2647,OxCGRT,OXCGRT008831,EURO,Italy,ITA,380,national,,,,H1 - public information campaign -2,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,1,,,http://www.salute.gov.it/portale/nuovocoronavirus/archivioComunicatiNuovoCoronavirus.jsp?lingua=italiano&area=nuovocoronavirus&comunicati.page=1; https://www.iss.it/documents/20126/0/Poster+Raccomandazioni+isolamento+rev+12+marzo+%281%29.pdf/d409de34-8bba-a220-10e8-e7e8a33963c3?t=1584027346339 - public health poster,,,,,,,2020-03-10,,,9261
4236,ACAPS_4236,ACAPS,6143,EURO,Italy,ITA,380,national,,Movement restrictions,,Border closure,5.5,International travel measures,,Entry screening and isolation or quarantine,No,,,"Entry of Italy banned, apart for essential reasons",Not available,Introduction / extension of measures,Government - UK,Government,https://www.gov.uk/foreign-travel-advice/italy/coronavirus,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,2020-03-09,,2020-04-18,9261
29118,CSHVienna_1508,CSHVienna,1508,EURO,Italy,ITA,380,national,,Risk communication,Educate and actively communicate with the public,Enhance communication to the public,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,Communication on Facebook. The health minister writes on Facebook a message of hope,,,,,,,2020-03-17,,2020-03-17,9261
24690,OxCGRT2652,OxCGRT,OXCGRT008833,EURO,Italy,ITA,380,national,,,,H1 - public information campaign -2,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,1,,,http://www.salute.gov.it/portale/nuovocoronavirus/archivioComunicatiNuovoCoronavirus.jsp?lingua=italiano&area=nuovocoronavirus&comunicati.page=0,,,,,,,2020-03-12,,,9261
15651,GPHIN03498,GPHIN,3498,EURO,Italy,ITA,380,national,,,,AIRPORT SCREENING: EXIT,5.6,International travel measures,,Exit screening and isolation or quarantine,,,,"International passengers are still able to travel in and out of Italy. In Rome, they are given “exit cards” to fill out with their address, phone number and flight number so that they can be easily tracked down in the case of an emergency – for example if another passenger tests positive for coronavirus.",,,,Media,https://www.thelocal.de/20200310/travelers-from-germany-barred-from-entering-some-countries,,2020-03-12,,2020-03-12,9261
