NUMBER,WHO_ID,DATASET,PROP_ID,WHO_REGION,COUNTRY_TERRITORY_AREA,COUNTRY_CODE,ISO_3166_1_NUMERIC,ADMIN_LEVEL,AREA_COVERED,PROV_CATEGORY,PROV_SUBCATEGORY,PROV_MEASURE,WHO_CODE,WHO_CATEGORY,WHO_SUBCATEGORY,WHO_MEASURE,TARGETED,VALUE_USD,PERCENT_INTEREST,COMMENTS,NON_COMPLIANCE,RESPONSE_TYPE,SOURCE,SOURCE_TYPE,LINK,SOURCE_ALT,DATE_START,DATE_END,DATE_ENTRY,Sys_BatchID
16072,GPHIN03824,GPHIN,3824,AMRO,Canada,CAN,124,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"Effective 12:01 am EDT time, 19 March 2020:
Passengers who presents Coronavirus (COVID-19) symptoms are not allowed to travel to Canada until:
- they can demonstrate that they are non-symptomatic; or
- they can present a medical certificate that confirms the patient does not carry the virus.",,,,Media,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,2020-03-18,,2020-03-18,9261
19982,GPHIN06141,GPHIN,6141,AMRO,Canada,CAN,124,national,,,,CLOSING PUBLIC PLACES,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,,,,"A new Nanos poll, commissioned by the Canadian Centre on Substance Use and Addiction (CCSA), revealed that 25 per cent of Canadians between the ages of 35 and 54 affirm they have increased the amount of alcohol they drink while at home during the COVID-19 pandemic. While 21 per cent of Canadians between 18 and 34 years of age, and just 10 per cent of adults over the age of 54 say they have been drinking more alcohol since they began practicing physical distancing.",,,,Media,https://www.ctvnews.ca/health/coronavirus/canadians-under-54-drinking-more-at-home-due-to-covid-19-pandemic-nanos-poll-1.4897031,,2020-04-16,,2020-04-16,9261
18447,GPHIN05348,GPHIN,5348,AMRO,Canada,CAN,124,national,,,,PPE,8.2,Other measures,,Scaling up,,,,"According to the provincial PM on 6 April, Ontario hospital intensive care units now have nearly 2,000 beds equipped with ventilators to help care for COVID-19 patients, a nearly 50 per cent increase from March. The province is getting 900,000 COVID-19 testing kits from Spartan Bioscience. Ontario currently has just one week's worth of critical personal protective equipment for front-line health-care workers stockpiled, as Ontario is ""desperately"" counting on shipments the province has placed through the federal government's bulk purchasing program. Ontario has no plan to sanitize and re-using masks like Quebec.",,,,Media,https://www.cbc.ca/news/canada/toronto/covid-19-coronavirus-monday-online-learning-starts-1.5523011,,2020-04-07,,2020-04-07,9261
16408,GPHIN04065,GPHIN,4065,AMRO,Canada,CAN,124,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"With the increasing severity of the COVID-19 outbreak, Ontario has now launched an enhanced and interactive self-assessment tool . This new easy-to-use tool takes the public through a series of questions to inform those who are concerned they may have contracted COVID-19. In a matter of seconds, this tool will help people determine if they are negative or it will provide them with guidance on where to seek care based on their needs. Critically, the enhanced tool provides the province with real-time data on the number and geography of users who are told to seek care, self-isolate or to monitor for symptoms. This data will help inform Ontario's ongoing response in order to keep individuals and families safe.",,,,Official,,,2020-03-23,,2020-03-23,9261
1590,ACAPS_1590,ACAPS,7034,AMRO,Canada,CAN,124,national,,Governance and socio-economic measures,,Emergency administrative structures activated or established,8.3,Other measures,,Financial packages,Yes,,,"COVID-19 Emergency Response Act, No. 2 to Help Businesses Keep Canadians in their Jobs",Not applicable,Introduction / extension of measures,Gov. of Canada,Government,https://www.canada.ca/en/department-finance/news/2020/04/government-introduces-covid-19-emergency-response-act-no-2-to-help-businesses-keep-canadians-in-their-jobs.html,,2020-04-11,,2020-04-22,9261
16159,GPHIN03875,GPHIN,3875,AMRO,Canada,CAN,124,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"The Minister of Foreign Affairs held individual calls with his counterparts from Barbados, Japan, Saint Lucia and the United Kingdom. The ministers discussed the response plans in their respective countries, as well as travel restrictions, global border measures and other community-based actions to mitigate the spread of COVID-19. They also discussed the importance of maintaining the flow of essential goods, supplies and services during this ongoing crisis. The ministers shared some of the lessons learned from the response activities carried out to date, and discussed the need to support their respective citizens, and those of developing countries. The ministers stressed that the health and safety of their citizens is their top priority. They also agreed on the importance of maintaining strong international coordination going forward, and committed to remaining in close touch as the COVID-19 situation continues to evolve.",,,,Official,https://www.canada.ca/en/global-affairs/news/2020/03/readout-minister-of-foreign-affairs-continues-to-coordinate-with-international-partners-on-respective-situations-and-responses-to-covid-19.html,,2020-03-19,,2020-03-19,9261
13767,GPHIN01968,GPHIN,1968,AMRO,Canada,CAN,124,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"According to the Deputy Chief Public Health Officer, while the federal government works to stop the spread of the coronavirus, it's also preparing a robust response plan in case containment fails. A special advisory committee composed of federal, provincial and territorial public health officials has been formed. The committee will craft a coronavirus response plan based on two comprehensive plans already developed at the provincial and federal levels to deal with major health events. If there is evidence of widespread transmission of the virus in Canada and elsewhere, officials would look at measures such as social distancing to limit the spread of infections. 
The foreign Affairs Minister has also said the government is not planning to repatriate more Canadians from coronavirus-affected countries such as Iran. The government will deliver consular services to people who may have difficulty getting back to Canada, such as help with travel documents but Ottawa is not considering airlifts at this time.",,,,Media,https://www.cbc.ca/news/politics/coronavirus-iran-champagne-repatriation-1.5476434,,2020-02-27,,2020-02-27,9261
20137,GPHIN06236,GPHIN,6236,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"A Parliamentary Health Committee repeated calls for the WHO to explain its handling of the pandemic, amid mounting criticism that the United Nations’ agency relayed faulty Chinese data about the coronavirus that causes the COVID-19 disease. The federal Standing Committee on Health passed a motion, put forward by Conservative MP that invites the Senior WHO official to appear before the committee by the end April. The motion comes amid widespread criticism of the WHO’s handling of the COVID-19 pandemic, particularly after the organization repeated Chinese claims in the early stages that the virus could not spread through human-to-human transmission.",,,,Media,https://nationalpost.com/news/federal-health-committee-again-calls-on-who-advisor-to-testify-amid-concerns-over-false-chinese-data,,2020-04-17,,2020-04-17,9261
21078,GPHIN06825,GPHIN,6825,AMRO,Canada,CAN,124,national,,,,VACCINE/MCM DEPLOYED,7,Biological measures,,,,,,"The federal government is spending an additional $1.1 billion for a national medical and research strategy to address COVID-19, including  $115 million more for research into developing and producing vaccines and treatments in Canada; $662 million for research projects on how brain and airway cells are affected, as well as for clinical trials;  and $350 million for national testing, modelling, data-monitoring and tracking of COVID-19 in Canada. 
As well, the federal government is creating a COVID-19 immunity task force,  which  will include a series of Canada’s top doctors and will focus on blood testing to track and understand immunity to this novel coronavirus. Through serology testing, the prime minister is committing to testing at least one million Canadians in the next two years.",,,,Media,https://www.ctvnews.ca/health/coronavirus/trudeau-says-military-is-short-term-solution-to-caring-for-seniors-1.4908602,,2020-04-23,,2020-04-23,9261
20686,GPHIN06575,GPHIN,6575,AMRO,Canada,CAN,124,national,,,,TESTING & CASE DETECTION,3.1,Surveillance and response measures,Detecting and isolating cases,,,,,"Federal government officials say Ottawa is doing what it can to help provinces ramp up their COVID-19 testing and contact tracing — but insist their ability to intervene in provinces that fall behind is limited. The federal government and provincial governments have collaborated on testing but it's ultimately up to the provinces to decide who gets tested and how the data are being collected. Now, experts are calling for a national standards.   
Experts warn that provinces that fail to increase testing rates will be faced with a stark choice between delaying the return to normalcy and choosing to ease restrictions while risking a runaway outbreak. 
There is wide variation in testing rates between all the provinces but federal officials say Alberta and British Columbia are the clear leaders in testing. All provinces have promised to ramp up testing. Alberta aims to test 20,000 people per day by the end of May, while Ontario wants to get to 16,000 per day by early May.",,,,Media,https://www.cbc.ca/news/politics/pandemic-covid-coronavirus-testing-1.5538781,,2020-04-21,,2020-04-21,9261
19332,GPHIN05799,GPHIN,5799,AMRO,Canada,CAN,124,national,,,,CLOSING PUBLIC PLACES,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,,,,"On 13 Apri, Ontario's Premier announced that a state of emergency in the province will be extended for another 28 days. The government is expected to pass five other pieces of legislation to change some regulations for school boards, post-secondary institutions and municipalities during the pandemic.",,,,Media,https://globalnews.ca/news/6814747/ontario-state-of-emergency-extended-coronavirus/,,2020-04-14,,2020-04-14,9261
15748,GPHIN03575,GPHIN,3575,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"The Town of Cobourg has cancelled all of its events as part of “decisive action” to ensure the well-being of residents in light of the novel coronavirus pandemic.
The Haliburton, Kawartha, Pine Ridge District Health Unit reaffirmed on Thursday 13 March that there are no cases of the virus in its jurisdiction, which includes Cobourg.",,,,Media,https://globalnews.ca/news/6671505/cobourg-events-programs-classes-cancelled-coronavirus/,,2020-03-13,,2020-03-13,9261
1569,ACAPS_1569,ACAPS,2556,AMRO,Canada,CAN,124,national,,Governance and socio-economic measures,,Emergency administrative structures activated or established,8.3,Other measures,,Financial packages,Yes,,,Prime Minister Justin Trudeau convened the Incident Response Group,Not applicable,Introduction / extension of measures,Prime Minister of Canada,Government,https://pm.gc.ca/en/news/readouts/2020/02/02/prime-minister-justin-trudeau-convenes-incident-response-group-update,,2020-02-02,,2020-03-26,9261
16938,GPHIN04520,GPHIN,4520,AMRO,Canada,CAN,124,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"On 29 March, Quebec public health authorities have issued an order to place a community of around 4,000 orthodox Jews in the Laurentians under quarantine after a number of members tested positive for the novel coronavirus. Officials reported that around 100 members, or 2.5 per cent of the entire community, had been tested for the novel coronavirus.",,,,Media,https://globalnews.ca/news/6749509/boisbriand-jewish-community-quarantine-coronavirus/,,2020-03-30,,2020-03-30,9261
9398,CDC_ITF_312,CDC_ITF,CDC-ITF-CA-00003,AMRO,Canada,CAN,124,national,,,Travel restrictions,Travel bans/border closures,5.9,International travel measures,,Closing international land borders,,,,NA,,Impose,,,,,,,2020-03-20,9261
20101,GPHIN06215,GPHIN,6215,AMRO,Canada,CAN,124,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"Manitoba has expanded its testing criteria to include symptomatic workers or volunteers at workplaces deemed essential services and any symptomatic people who live with a frontline worker, including healthcare professionals, first responders, shelter and correctional facility workers.
The province has also prohibited travel to the northern portion of Manitoba (north of the 53rd parallel of latitude). Exceptions to this restriction includes the delivery of goods and services and those who travel to the area for employment, medical treatment or to facilitate child-custody agreements. Anyone returning to Manitoba from another country or province must self-isolate for 14 days.",,,,Media,https://ca.news.yahoo.com/coronavirus-covid19-canada-latest-updates-190048955.html,,2020-04-17,,2020-04-17,9261
18172,GPHIN05203,GPHIN,5203,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"On 3 April, the Government of Canada announced it has entered into an agreement with Amazon Canada to help manage the distribution of personal protective equipment and supplies, purchased by the government, to support the COVID-19 response. Amazon is providing these services to Canadians at cost, without profit.",,,,Official,https://www.canada.ca/en/public-services-procurement/news/2020/04/government-of-canada-partners-with-amazon-to-help-get-personal-protective-equipment-to-frontline-healthcare-workers.html,,2020-04-06,,2020-04-06,9261
19871,GPHIN06058,GPHIN,6058,AMRO,Canada,CAN,124,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"COVID-19 has caused more than 900 deaths across Canada, and close to half of those have occurred in long-term care homes.  Ontario and Quebec, both hit hard by COVID-19 at seniors’ facilities, are making significant changes in how they staff long-term care homes as they struggle to reduce the number of cases and fatalities. 
Ontario issued an emergency order on 14 April banning employees from working in more than one facility. Ontario Premier will announce dditional resources, including topping up salaries for part-time workers and deploying hospital care teams to help manage outbreaks.  
Quebec government is calling for volunteers with a medical background to help out in homes, and will allow relatives who were already recognized caregivers to return to long-term care centres.",,,,Media,https://www.theglobeandmail.com/canada/article-ontario-quebec-revamp-staffing-at-nursing-homes-amid-wildfire-covid/,,2020-04-15,,2020-04-15,9261
16329,GPHIN04004,GPHIN,4004,AMRO,Canada,CAN,124,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"Police in Nova Scotia are being given the power to enforce social distancing with $1,000 fines for individuals and $7,500 fines for businesses",,,,Media,https://globalnews.ca/news/6715159/coronavirus-canada-federal-emergency/,,2020-03-22,,2020-03-22,9261
27861,CSHVienna_265,CSHVienna,265,AMRO,Canada,CAN,124,other,New Brunswick,Healthcare and public health capacity,Enhance emergency response mechanisms,Declare emergency state,8.1,Other measures,,Legal and policy regulations,,,,. This declaration induces a lot of restrictives measures in the Province,,,,,https://www.thechronicleherald.ca/news/canada/new-brunswick-now-under-state-of-emergency-426799/,,2020-03-19,,2020-03-19,9261
21100,GPHIN06843,GPHIN,6843,AMRO,Canada,CAN,124,national,,,,TESTING & CASE DETECTION,3.1,Surveillance and response measures,Detecting and isolating cases,,,,,"Hastings Prince Edward Public Health has launched a new online reporting system to provide the public with more information about COVID-19 cases and testing in the region. The online dashboard will be updated daily with the number of local lab-confirmed cases, probable cases, hospitalizations, and deaths related to the virus. In addition, the dashboard provides general information about the number of cases identified across the region and cases associated with special groups such as long-term care home residents and health care workers. Information about the number of tests being administered locally, and associated results, is also included.",,,,Media,https://hpepublichealth.ca/hpeph-launches-new-online-reporting-system-for-covid-19-cases/,,2020-04-23,,2020-04-23,9261
12928,GPHIN01459,GPHIN,1459,AMRO,Canada,CAN,124,national,,,,AIRPORT SCREENING: ENTRY,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,A woman in her 30s who returned from Iran within the past week is British Columbia’s sixth case of COVID-19. The Provincial health officer has said thatths case is a bit unusual in that the travel to Iran is something new. Health officials in BC are now investigating details of the woman’s travel and will work to determine whether other passengers on her flight home need to be notified. The official stresses that the risk of the virus spreading within B.C. remains low.,,,,Media,https://www.theglobeandmail.com/canada/british-columbia/article-bc-hit-with-sixth-case-of-coronavirus-after-woman-returns-from-iran/,,2020-02-21,,2020-02-21,9261
19650,GPHIN05931,GPHIN,5931,AMRO,Canada,CAN,124,national,,,,PPE,8.2,Other measures,,Scaling up,,,,"The Saskatchewan Health Authority (SHA) said it is strengthening screening and mask requirements at all health facilities in the province as it deals with the coronavirus pandemic. Starting on April 15, all staff and doctors working in patient, client and resident care areas will be required to wear a mask at all times, even if they are just passing through those areas.
Staff, doctors, learners, trainees, vendors and contractors will also be screened daily as they enter any SHA facility or program area to ensure they do not have any influenza-like illness.",,,,Media,https://globalnews.ca/news/6817374/coronavirus-covid-19-saskatchewan-update-april-14/,,2020-04-14,,2020-04-14,9261
22964,OxCGRT926,OxCGRT,OXCGRT003142,AMRO,Canada,CAN,124,national,,,,H4 - emergency investment in healthcare,8.3,Other measures,,Financial packages,,70800000,,$100m CAD (70.8m USD) announced for increased access to food and food banks in Canada during the COVID19 crisis  https://archive.fo/mB69x,,,,,,,2020-04-03,,,9261
27929,CSHVienna_333,CSHVienna,333,AMRO,Canada,CAN,124,national,,Risk communication,Educate and actively communicate with the public,Encourage self-initiated quarantine,3.1.3,Surveillance and response measures,Detecting and isolating cases,Isolation,,,,"Recommendation for home office. The new directive from the Treasury Board Secretariat, which acts as the federal government�s employer, was to be issued on Friday to all federal departments",,,,,https://nationalpost.com/news/canada/ottawa-orders-federal-bureaucrats-to-work-from-home,,2020-03-16,,2020-03-16,9261
22966,OxCGRT928,OxCGRT,OXCGRT003146,AMRO,Canada,CAN,124,national,,,,C1 - school closing - 3,4.1.2,Social and physical distancing measures,School measures,Closing,General,,,No change in policy vs. prior days,Required,,,,,,2020-04-07,,,9261
27826,CSHVienna_238,CSHVienna,238,AMRO,Canada,CAN,124,other,Quebec,Social distancing,Mass gathering cancellation,Limit up to 250 persons,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,. variations in some provinces,,,,,https://www.lapresse.ca/covid-19/202003/15/01-5264756-legault-ordonne-la-fermeture-de-lieux-de-rassemblement.php,,2020-03-12,,2020-03-12,9261
1580,ACAPS_1580,ACAPS,6844,AMRO,Canada,CAN,124,national,,Public health measures,,General recommendations,8.4,Other measures,Communications and engagement,,No,,,"Wearing a facial covering/non-medical mask in the community has not been proven to protect the person wearing it and is not a substitute for physical distancing and hand washing. However, it can be an additional measure you can take to protect others around you, even if you have no symptoms. It can be useful for short periods of time, when physical distancing is not possible in public settings such as when grocery shopping or using public transit.",Not applicable,Introduction / extension of measures,Gov. of Canada,Government,https://www.canada.ca/en/health-canada/services/drugs-health-products/medical-devices/activities/announcements/covid19-notice-home-made-masks.html,,2020-03-26,,2020-04-21,9261
1560,ACAPS_1560,ACAPS,2505,AMRO,Canada,CAN,124,national,,Social distancing,,Limit public gatherings,4.3,Social and physical distancing measures,"Gatherings, businesses and services",,Yes,,,Quebec bans public gatherings of all sizes,Arrest/Detention,Introduction / extension of measures,Global News,Media,https://globalnews.ca/news/6715020/coronavirus-quebec-public-gathering-ban/,,2020-03-22,,2020-03-26,9261
22983,OxCGRT945,OxCGRT,OXCGRT003165,AMRO,Canada,CAN,124,national,,,,C4 - restrictions on gathering size - 4,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",<10,,,Most provinces have announced the enlarging of public gatherings. In some parts (e.g. Saskatchewan) they are still limited to less than 10 people:    https://nationalpost.com/news/canada/reopening-canada-provinces-ontario-quebec-saskatchewan-alberta (Wayback machine has excluded the link for some unknown reason),,,,,,,2020-04-26,,,9261
17246,GPHIN04764,GPHIN,4764,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"Health Canada released a communication intended to provide information to those intending to 3D print PPE in response to the COVID-19 crisis. Canada is facilitating the importation and sale of medical devices used to diagnose, treat, mitigate or prevent COVID-19.",,,,Official,https://www.canada.ca/en/health-canada/services/drugs-health-products/medical-devices/covid-19-unconventional-manufacturing-personal-protective-equipment.html,,2020-04-01,,2020-04-01,9261
14459,GPHIN02524,GPHIN,2524,AMRO,Canada,CAN,124,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"The Public Health Agency of Canada has said that Canada is preparing for a pandemic outbreak, though the risk of contracting the illness known as COVID-19 here is still low. Prime Minister Justin Trudeau says provincial health authorities won’t be alone in their fight against the novel coronavirus because the federal government will ensure they have the resources to contain and treat cases. That preparation includes increasing lab capacity to test possible cases and making sure provincial hospitals have the surge capacity, supplies and ventilators to treat an influx of potentially contagious patients.",,,,Media,https://globalnews.ca/news/6625249/trudeau-coronavirus-money/,,2020-03-03,,2020-03-03,9261
20340,GPHIN06370,GPHIN,6370,AMRO,Canada,CAN,124,national,,,,PPE,8.2,Other measures,,Scaling up,,,,Increased demand for salbutamol inhalers due to the COVID-19 pandemic has led to reported shortages and limited supply of this product in Canada. Health Canada on 17 April issued an advisory to help mitigate the impact of the shortages  and is providing advice to Canadians on how to conserve supply.,,,,Official,https://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2020/72833a-eng.php,,2020-04-20,,2020-04-20,9261
16214,GPHIN03917,GPHIN,3917,AMRO,Canada,CAN,124,national,,,,AIRPORT SCREENING: ENTRY,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"On 19 March 2020, the Level 3 Travel Health Notice for the Pandemic COVID-19 in all countries has been updated. The Public Health Agency of Canada is recommending that travellers avoid all non-essential travel outside of Canada. According to the posting, as local authorities may impose control measures suddenly, including movement restrictions, such as quarantine, and flights may be cancelled or re-routed.",,,,Official,https://travel.gc.ca/travelling/health-safety/travel-health-notices/221,,2020-03-20,,2020-03-20,9261
12845,GPHIN01405,GPHIN,1405,AMRO,Canada,CAN,124,national,,,,REPATRIATION,10,Not of interest,Not of interest,Not of interest,,,,"Canada has already put a temporary halt to deportations to Wuhan and surrounding Hubei province — the COVID-19 epicentre — though not elsewhere in China, a Justice Department submission in a court case has revealed.",,,,Media,https://nationalpost.com/news/coronavirus-man-facing-deportation-to-china-from-canada-cites-raging-epidemic-as-reason-to-stay,,2020-02-20,,2020-02-20,9261
20272,GPHIN06313,GPHIN,6313,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"Canadian mental-health resources to launch or expand during pandemic. Over the past few weeks, provincial and federal governments have been announcing funding to ensure that people can access mental-health services through remote means during these trying conditions.",,,,Media,,,2020-04-17,,2020-04-17,9261
27827,CSHVienna_239,CSHVienna,239,AMRO,Canada,CAN,124,other,"Ontario, Quebec, Alberta, and Manitoba",Social distancing,Closure of educational institutions,Complete closure of educational institutions,4.1.2,Social and physical distancing measures,School measures,Closing,,,,All.,,,,,https://www.thestar.com/politics/provincial/2020/03/12/ontario-schools-to-shut-down-for-two-weeks-after-march-break-to-fight-the-spread-of-covid-19.html,,2020-03-12,,2020-03-12,9261
16442,GPHIN04089,GPHIN,4089,AMRO,Canada,CAN,124,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"Brossard-based JAMP Pharma is donating one million doses of hydroxychloroquine (HCQ) to hospitals across Canada in the fight against COVID-19.
The drug was designed to treat malaria and patients with certain autoimmune diseases, but is now considered a possible treatment for COVID-19 patients with moderate to severe respiratory distress.",,,,Media,https://globalnews.ca/news/6718833/quebec-based-pharmaceutical-company-donates-one-million-doses-of-malaria-drug-for-covid-19-patients-across-canada/,,2020-03-23,,2020-03-23,9261
15864,GPHIN03673,GPHIN,3673,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"As the COVID-19 outbreak continues to evolve locally and globally, Ontario is taking further action to ensure the province's health care system is prepared to continue to protect the health and well-being of Ontarians. Working closely with Telehealth Ontario, the province is rapidly expanding service capacity to ensure timely responses. This is a critical step to help address the increased daily call volumes and reduce call wait times.
Phase 1: Immediately Increase Resources to Reduce Call Wait Times
Phase 2: Continue to Manage COVID-19 Call Volumes
Telehealth Ontario is a free, confidential, provincial service that provides 24/7 access to health advice and information from a Registered Nurse to all Ontarians in 300 languages.
During this COVID-19 outbreak, Telehealth triages callers, provides information, assessment and depending on symptoms will inform patients on how to self-isolate.
To date, there have been more than 8,000 COVID-19 related calls.",,,,Official,,,2020-03-16,,2020-03-16,9261
20350,GPHIN06377,GPHIN,6377,AMRO,Canada,CAN,124,national,,,,EASIND RESTRICTIONS,9,Coding required,Coding required,Coding required,,,,"British Columbia's Minister of Health on 18 April stressed that the easing of restrictions will be gradual and slow because of the nature of the COVID-19 virus and the up-to-two-week delay in the onset of symptoms. The province  will be watching the curve closely over the coming week to see what the impacts of the recent holiday weekend may be. The official said ""Only If we continue to see sustained improvement will we be able to introduce modifications. The earliest we would anticipate any changes would be mid-May.""",,,,Official,https://archive.news.gov.bc.ca/releases/news_releases_2017-2021/2020HLTH0020-000716.htm,,2020-04-20,,2020-04-20,9261
15394,GPHIN03297,GPHIN,3297,AMRO,Canada,CAN,124,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"On 10 March, the plane secured by the Government of Canada to repatriate Canadians who were aboard the Grand Princess cruise ship has arrived in Canada from the United States. Before boarding, passengers were screened for symptoms. Anyone exhibiting symptoms of COVID-19 was not permitted to board. They will be subject to a 14-day quarantine period.",,,,Official,https://www.canada.ca/en/global-affairs/news/2020/03/government-of-canada-repatriates-canadians-from-grand-princess-cruise-ship.html,,2020-03-11,,2020-03-11,9261
19692,GPHIN05962,GPHIN,5962,AMRO,Canada,CAN,124,national,,,,LOCKDOWN OR CURFEW,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,,,,"Federal and provincial officials are starting to discuss how and when to start reopening schools and businesses but the Prime Minister on 14 April reiterated that the full-scale lockdowns most Canadians are living with right now will remain in place for at least several more weeks. 
The WHO guidelines outline six areas officials must consider if they are to look at resuming activities. Here is where Canada stands on each of them.
!) Is transmission of the virus under control?  - We’re not testing enough to know.
2) Is the health-care system equipped to detect, test, isolate and treat every case, and trace every person who came into contact with a positive case? - Not yet
3) Are outbreaks minimized in special settings like health facilities and nursing homes? - No
4)  Are there measures in workplaces and schools to prevent the spread of the virus? - Not yet
5)  Are the risks of importing more cases from outside the country being managed? - Mostly yes.
6) Are local communities are educated, engaged and empowered to adjust to the “new norm”? - Maybe",,,,Media,https://toronto.citynews.ca/2020/04/14/who-issues-guidelines-for-lifting-covid-19-restrictions-is-canada-ready/,,2020-04-15,,2020-04-15,9261
18966,GPHIN05641,GPHIN,5641,AMRO,Canada,CAN,124,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"On Thursday 9 April, the Canadian public health officials revealed in their projection modelling that in a best-case scenario, Canada’s total COVID-19 deaths can range from 11,000 to 22,000. That figure requires keeping the spread of infections to just 2.5 to five per cent of Canadians. Based on the modelling, to get there Canada will have to keep a high level of physical distancing measures in place for a while. While In the bad scenarios, where infections could reach up to 70 to 80 percent of the population, deaths go well over 300,000.",,,,Media,https://nationalpost.com/news/canada/coronavirus-live-updates-covid-19-covid19,,2020-04-09,,2020-04-09,9261
16034,GPHIN03801,GPHIN,3801,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"Manitoba Health officials announced there are no new COVID-19 cases in the province, but the government is taking extra steps to prevent the spread of the virus. Premier announced that starting at the end of the day on March 20, all licensed childcare centres in Manitoba will be suspended, though home-based providers will be allowed to continue operating. Province recommends visitor suspension in long-term care. Events with 50 people or more should be cancelled",,,,Media,,,2020-03-18,,2020-03-18,9261
19331,GPHIN05799,GPHIN,5799,AMRO,Canada,CAN,124,national,,,,RESTRICTING OR LIMITING GATHERINGS,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",,,,"On 13 Apri, Ontario's Premier announced that a state of emergency in the province will be extended for another 28 days. The government is expected to pass five other pieces of legislation to change some regulations for school boards, post-secondary institutions and municipalities during the pandemic.",,,,Media,https://globalnews.ca/news/6814747/ontario-state-of-emergency-extended-coronavirus/,,2020-04-14,,2020-04-14,9261
15604,GPHIN03463,GPHIN,3463,AMRO,Canada,CAN,124,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"A new analysis by a team of Canadian and international researchers suggests that the novel coronavirus can be transmitted by infected individuals before symptoms develop.  The new analysis , which has not yet undergone peer review, underscores the importance of social distancing and other strategies that seek to limit opportunities for contact with individuals who may be infected but not realize it.",,,,Media,https://www.theglobeandmail.com/business/technology/science/article-coronavirus-can-be-transmitted-before-symptoms-develop-new-analysis/,,2020-03-12,,2020-03-12,9261
19346,GPHIN05806,GPHIN,5806,AMRO,Canada,CAN,124,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"On 9 April, Public Health Agency of Canada released data and models based on a range of scenarios in order to guide planning and designing strategies to control the epidemic. The data show that  the measures currently in place - physical (social) distancing, self-isolation of
cases, quarantine of contacts, and preventing importation of infection from other countries - remain
essential to controlling Canada’s COVID-19 epidemic",,,,Media,https://www.canada.ca/content/dam/phac-aspc/documents/services/diseases/2019-novel-coronavirus-infection/using-data-modelling-inform-eng.pdf,,2020-04-14,,2020-04-14,9261
